Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Fuel_Type_Decoded,Vehicle_Category,Engine_Cat,Efficiency_Score,CO2_per_Liter,Powertrain,Emission_Class
NISSAN,Micra,COMPACT,1.6,4,A4,X,9.0,6.8,8.0,35,188,Regular Gasoline,Compact,Small <2.0L,12.5,2350.0,4-cyl or less,Medium 150-200
NISSAN,Micra,COMPACT,1.6,4,M5,X,8.7,6.8,7.9,36,186,Regular Gasoline,Compact,Small <2.0L,12.658227848101266,2354.430379746835,4-cyl or less,Medium 150-200
NISSAN,Murano,STATION WAGON - MID-SIZE,3.5,6,AV7,X,11.7,8.3,10.2,28,240,Regular Gasoline,Sedan,Medium 2.0-3.5L,9.803921568627452,2352.9411764705883,6-cyl,High 200-250
NISSAN,Murano AWD,STATION WAGON - MID-SIZE,3.5,6,AV7,X,11.7,8.5,10.3,27,242,Regular Gasoline,Sedan,Medium 2.0-3.5L,9.70873786407767,2349.514563106796,6-cyl,High 200-250
NISSAN,NV200 Cargo Van,SPECIAL PURPOSE VEHICLE,2.0,4,AV,X,9.8,8.8,9.3,30,218,Regular Gasoline,Other,Small <2.0L,10.75268817204301,2344.0860215053763,4-cyl or less,High 200-250
NISSAN,Pathfinder,SUV - SMALL,3.5,6,AV,X,11.6,8.5,10.2,28,240,Regular Gasoline,SUV,Medium 2.0-3.5L,9.803921568627452,2352.9411764705883,6-cyl,High 200-250
NISSAN,Pathfinder 4WD,SUV - SMALL,3.5,6,AV,X,12.1,8.9,10.7,26,250,Regular Gasoline,SUV,Medium 2.0-3.5L,9.345794392523365,2336.448598130841,6-cyl,High 200-250
NISSAN,Pathfinder 4WD Platinum,SUV - SMALL,3.5,6,AV,X,12.4,9.2,11.0,26,259,Regular Gasoline,SUV,Medium 2.0-3.5L,9.090909090909092,2354.5454545454545,6-cyl,Very High >250
NISSAN,Qashqai,STATION WAGON - SMALL,2.0,4,AV7,X,8.6,7.2,8.0,35,188,Regular Gasoline,Wagon,Small <2.0L,12.5,2350.0,4-cyl or less,Medium 150-200
NISSAN,Qashqai,STATION WAGON - SMALL,2.0,4,M6,X,10.1,8.1,9.2,31,217,Regular Gasoline,Wagon,Small <2.0L,10.869565217391305,2358.6956521739135,4-cyl or less,High 200-250
NISSAN,Qashqai AWD,STATION WAGON - SMALL,2.0,4,AV7,X,9.1,7.6,8.4,34,198,Regular Gasoline,Wagon,Small <2.0L,11.904761904761905,2357.142857142857,4-cyl or less,Medium 150-200
NISSAN,Rogue,SUV - SMALL,2.5,4,AV,X,9.1,7.1,8.2,34,192,Regular Gasoline,SUV,Medium 2.0-3.5L,12.195121951219512,2341.463414634147,4-cyl or less,Medium 150-200
NISSAN,Rogue AWD,SUV - SMALL,2.5,4,AV,X,9.6,7.5,8.7,32,204,Regular Gasoline,SUV,Medium 2.0-3.5L,11.49425287356322,2344.8275862068967,4-cyl or less,High 200-250
NISSAN,Sentra,MID-SIZE,1.8,4,AV,X,8.1,6.3,7.3,39,172,Regular Gasoline,Sedan,Small <2.0L,13.698630136986301,2356.164383561644,4-cyl or less,Medium 150-200
NISSAN,Sentra,MID-SIZE,1.8,4,M6,X,8.8,6.6,7.8,36,183,Regular Gasoline,Sedan,Small <2.0L,12.820512820512821,2346.153846153846,4-cyl or less,Medium 150-200
NISSAN,Sentra (Turbo),MID-SIZE,1.6,4,AV7,Z,8.9,7.3,8.2,34,193,Premium Gasoline,Sedan,Small <2.0L,12.195121951219512,2353.658536585366,4-cyl or less,Medium 150-200
NISSAN,Sentra (Turbo),MID-SIZE,1.6,4,M6,Z,9.1,7.3,8.3,34,195,Premium Gasoline,Sedan,Small <2.0L,12.048192771084336,2349.3975903614455,4-cyl or less,Medium 150-200
NISSAN,Sentra Nismo,MID-SIZE,1.6,4,AV7,Z,9.4,7.8,8.7,32,205,Premium Gasoline,Sedan,Small <2.0L,11.49425287356322,2356.32183908046,4-cyl or less,High 200-250
NISSAN,Sentra Nismo,MID-SIZE,1.6,4,M6,Z,9.5,7.6,8.7,32,204,Premium Gasoline,Sedan,Small <2.0L,11.49425287356322,2344.8275862068967,4-cyl or less,High 200-250
NISSAN,Titan,PICKUP TRUCK - STANDARD,5.6,8,AS7,X,15.0,11.2,13.3,21,312,Regular Gasoline,Truck,Large >3.5L,7.518796992481203,2345.864661654135,8-cyl,Very High >250
NISSAN,Titan 4WD,PICKUP TRUCK - STANDARD,5.6,8,AS7,X,15.2,11.1,13.4,21,315,Regular Gasoline,Truck,Large >3.5L,7.462686567164179,2350.7462686567164,8-cyl,Very High >250
NISSAN,Titan 4WD Pro-4X,PICKUP TRUCK - STANDARD,5.6,8,AS7,X,15.9,11.9,14.1,20,331,Regular Gasoline,Truck,Large >3.5L,7.092198581560284,2347.517730496454,8-cyl,Very High >250
NISSAN,Versa,MID-SIZE,1.6,4,AV,X,7.6,6.2,7.0,40,164,Regular Gasoline,Sedan,Small <2.0L,14.285714285714286,2342.8571428571427,4-cyl or less,Medium 150-200
NISSAN,Versa,MID-SIZE,1.6,4,M5,X,8.6,6.6,7.7,37,180,Regular Gasoline,Sedan,Small <2.0L,12.987012987012987,2337.6623376623374,4-cyl or less,Medium 150-200
PORSCHE,911 Carrera,MINICOMPACT,3.0,6,AM7,Z,10.6,8.0,9.4,30,221,Premium Gasoline,Compact,Medium 2.0-3.5L,10.638297872340425,2351.063829787234,6-cyl,High 200-250
PORSCHE,911 Carrera,MINICOMPACT,3.0,6,M7,Z,11.8,8.1,10.1,28,237,Premium Gasoline,Compact,Medium 2.0-3.5L,9.900990099009901,2346.5346534653468,6-cyl,High 200-250
PORSCHE,911 Carrera Cabriolet,MINICOMPACT,3.0,6,AM7,Z,10.8,8.3,9.7,29,227,Premium Gasoline,Compact,Medium 2.0-3.5L,10.309278350515465,2340.2061855670104,6-cyl,High 200-250
PORSCHE,911 Carrera Cabriolet,MINICOMPACT,3.0,6,M7,Z,12.0,8.2,10.3,27,241,Premium Gasoline,Compact,Medium 2.0-3.5L,9.70873786407767,2339.8058252427186,6-cyl,High 200-250
PORSCHE,911 Carrera GTS,MINICOMPACT,3.0,6,AM7,Z,11.5,9.1,10.4,27,243,Premium Gasoline,Compact,Medium 2.0-3.5L,9.615384615384615,2336.5384615384614,6-cyl,High 200-250
PORSCHE,911 Carrera GTS,MINICOMPACT,3.0,6,M7,Z,13.0,8.9,11.2,25,260,Premium Gasoline,Compact,Medium 2.0-3.5L,8.928571428571429,2321.4285714285716,6-cyl,Very High >250
PORSCHE,911 Carrera GTS Cabriolet,MINICOMPACT,3.0,6,AM7,Z,11.8,9.2,10.7,26,249,Premium Gasoline,Compact,Medium 2.0-3.5L,9.345794392523365,2327.102803738318,6-cyl,High 200-250
PORSCHE,911 Carrera GTS Cabriolet,MINICOMPACT,3.0,6,M7,Z,12.7,9.0,11.0,26,258,Premium Gasoline,Compact,Medium 2.0-3.5L,9.090909090909092,2345.4545454545455,6-cyl,Very High >250
PORSCHE,911 Carrera S,MINICOMPACT,3.0,6,AM7,Z,10.8,8.3,9.7,29,226,Premium Gasoline,Compact,Medium 2.0-3.5L,10.309278350515465,2329.896907216495,6-cyl,High 200-250
PORSCHE,911 Carrera S,MINICOMPACT,3.0,6,M7,Z,12.1,8.3,10.3,27,242,Premium Gasoline,Compact,Medium 2.0-3.5L,9.70873786407767,2349.514563106796,6-cyl,High 200-250
PORSCHE,911 Carrera S Cabriolet,MINICOMPACT,3.0,6,AM7,Z,10.8,8.4,9.7,29,228,Premium Gasoline,Compact,Medium 2.0-3.5L,10.309278350515465,2350.515463917526,6-cyl,High 200-250
PORSCHE,911 Carrera S Cabriolet,MINICOMPACT,3.0,6,M7,Z,12.1,8.3,10.4,27,243,Premium Gasoline,Compact,Medium 2.0-3.5L,9.615384615384615,2336.5384615384614,6-cyl,High 200-250
PORSCHE,911 Carrera T,MINICOMPACT,3.0,6,AM7,Z,11.9,9.1,10.6,27,248,Premium Gasoline,Compact,Medium 2.0-3.5L,9.433962264150944,2339.622641509434,6-cyl,High 200-250
PORSCHE,911 Carrera T,MINICOMPACT,3.0,6,M7,Z,14.6,9.4,12.3,23,286,Premium Gasoline,Compact,Medium 2.0-3.5L,8.130081300813007,2325.20325203252,6-cyl,Very High >250
PORSCHE,911 Carrera 4,MINICOMPACT,3.0,6,AM7,Z,10.7,8.3,9.6,29,225,Premium Gasoline,Compact,Medium 2.0-3.5L,10.416666666666668,2343.75,6-cyl,High 200-250
PORSCHE,911 Carrera 4,MINICOMPACT,3.0,6,M7,Z,12.1,8.3,10.4,27,242,Premium Gasoline,Compact,Medium 2.0-3.5L,9.615384615384615,2326.923076923077,6-cyl,High 200-250
PORSCHE,911 Carrera 4 Cabriolet,MINICOMPACT,3.0,6,AM7,Z,11.0,8.4,9.8,29,230,Premium Gasoline,Compact,Medium 2.0-3.5L,10.204081632653061,2346.938775510204,6-cyl,High 200-250
PORSCHE,911 Carrera 4 Cabriolet,MINICOMPACT,3.0,6,M7,Z,12.2,8.5,10.5,27,246,Premium Gasoline,Compact,Medium 2.0-3.5L,9.523809523809524,2342.8571428571427,6-cyl,High 200-250
PORSCHE,911 Carrera 4 GTS,MINICOMPACT,3.0,6,AM7,Z,11.8,9.2,10.6,27,248,Premium Gasoline,Compact,Medium 2.0-3.5L,9.433962264150944,2339.622641509434,6-cyl,High 200-250
PORSCHE,911 Carrera 4 GTS,MINICOMPACT,3.0,6,M7,Z,12.8,8.9,11.0,26,257,Premium Gasoline,Compact,Medium 2.0-3.5L,9.090909090909092,2336.3636363636365,6-cyl,Very High >250
PORSCHE,911 Carrera 4 GTS Cabriolet,MINICOMPACT,3.0,6,AM7,Z,11.9,9.3,10.7,26,250,Premium Gasoline,Compact,Medium 2.0-3.5L,9.345794392523365,2336.448598130841,6-cyl,High 200-250
PORSCHE,911 Carrera 4 GTS Cabriolet,MINICOMPACT,3.0,6,M7,Z,12.9,9.1,11.2,25,260,Premium Gasoline,Compact,Medium 2.0-3.5L,8.928571428571429,2321.4285714285716,6-cyl,Very High >250
PORSCHE,911 Carrera 4S,MINICOMPACT,3.0,6,AM7,Z,11.1,8.5,9.9,29,232,Premium Gasoline,Compact,Medium 2.0-3.5L,10.1010101010101,2343.434343434343,6-cyl,High 200-250
PORSCHE,911 Carrera 4S,MINICOMPACT,3.0,6,M7,Z,12.1,8.4,10.4,27,243,Premium Gasoline,Compact,Medium 2.0-3.5L,9.615384615384615,2336.5384615384614,6-cyl,High 200-250
PORSCHE,911 Carrera 4S Cabriolet,MINICOMPACT,3.0,6,AM7,Z,11.0,8.5,9.9,29,231,Premium Gasoline,Compact,Medium 2.0-3.5L,10.1010101010101,2333.333333333333,6-cyl,High 200-250
PORSCHE,911 Carrera 4S Cabriolet,MINICOMPACT,3.0,6,M7,Z,12.2,8.5,10.5,27,246,Premium Gasoline,Compact,Medium 2.0-3.5L,9.523809523809524,2342.8571428571427,6-cyl,High 200-250
PORSCHE,911 GT2 RS,TWO-SEATER,3.8,6,AM7,Z,15.3,11.2,13.5,21,315,Premium Gasoline,Other,Large >3.5L,7.407407407407407,2333.333333333333,6-cyl,Very High >250
PORSCHE,911 GT3,TWO-SEATER,4.0,6,AM7,Z,15.8,11.7,13.9,20,324,Premium Gasoline,Other,Large >3.5L,7.194244604316546,2330.9352517985612,6-cyl,Very High >250
PORSCHE,911 GT3 RS,TWO-SEATER,4.0,6,AM7,Z,16.1,12.2,14.4,20,335,Premium Gasoline,Other,Large >3.5L,6.944444444444445,2326.388888888889,6-cyl,Very High >250
PORSCHE,911 GT3 Touring,TWO-SEATER,4.0,6,M6,Z,16.4,11.2,14.1,20,334,Premium Gasoline,Other,Large >3.5L,7.092198581560284,2368.794326241135,6-cyl,Very High >250
PORSCHE,911 Speedster,TWO-SEATER,4.0,6,M6,Z,17.4,12.4,15.1,19,350,Premium Gasoline,Other,Large >3.5L,6.622516556291391,2317.880794701987,6-cyl,Very High >250
PORSCHE,911 Targa 4,MINICOMPACT,3.0,6,AM7,Z,10.9,8.4,9.8,29,228,Premium Gasoline,Compact,Medium 2.0-3.5L,10.204081632653061,2326.530612244898,6-cyl,High 200-250
PORSCHE,911 Targa 4,MINICOMPACT,3.0,6,M7,Z,12.2,8.5,10.5,27,246,Premium Gasoline,Compact,Medium 2.0-3.5L,9.523809523809524,2342.8571428571427,6-cyl,High 200-250
PORSCHE,911 Targa 4 GTS,MINICOMPACT,3.0,6,AM7,Z,12.1,9.2,10.8,26,251,Premium Gasoline,Compact,Medium 2.0-3.5L,9.25925925925926,2324.074074074074,6-cyl,Very High >250
PORSCHE,911 Targa 4 GTS,MINICOMPACT,3.0,6,M7,Z,13.2,9.2,11.4,25,266,Premium Gasoline,Compact,Medium 2.0-3.5L,8.771929824561402,2333.333333333333,6-cyl,Very High >250
PORSCHE,911 Targa 4S,MINICOMPACT,3.0,6,AM7,Z,11.1,8.6,10.0,28,233,Premium Gasoline,Compact,Medium 2.0-3.5L,10.0,2330.0,6-cyl,High 200-250
PORSCHE,911 Targa 4S,MINICOMPACT,3.0,6,M7,Z,12.2,8.5,10.5,27,246,Premium Gasoline,Compact,Medium 2.0-3.5L,9.523809523809524,2342.8571428571427,6-cyl,High 200-250
PORSCHE,911 Turbo,MINICOMPACT,3.8,6,AM7,Z,12.6,9.9,11.4,25,266,Premium Gasoline,Compact,Large >3.5L,8.771929824561402,2333.333333333333,6-cyl,Very High >250
PORSCHE,911 Turbo Cabriolet,MINICOMPACT,3.8,6,AM7,Z,12.7,9.9,11.4,25,267,Premium Gasoline,Compact,Large >3.5L,8.771929824561402,2342.1052631578946,6-cyl,Very High >250
PORSCHE,911 Turbo S,MINICOMPACT,3.8,6,AM7,Z,12.6,9.9,11.4,25,266,Premium Gasoline,Compact,Large >3.5L,8.771929824561402,2333.333333333333,6-cyl,Very High >250
PORSCHE,911 Turbo S Cabriolet,MINICOMPACT,3.8,6,AM7,Z,12.7,9.9,11.4,25,267,Premium Gasoline,Compact,Large >3.5L,8.771929824561402,2342.1052631578946,6-cyl,Very High >250
PORSCHE,911 Turbo S Exclusive Cabriolet,MINICOMPACT,3.8,6,AM7,Z,14.3,10.9,12.7,22,297,Premium Gasoline,Compact,Large >3.5L,7.874015748031496,2338.5826771653547,6-cyl,Very High >250
PORSCHE,Boxster,TWO-SEATER,2.0,4,AM7,Z,10.5,8.0,9.4,30,219,Premium Gasoline,Other,Small <2.0L,10.638297872340425,2329.7872340425533,4-cyl or less,High 200-250
PORSCHE,Boxster,TWO-SEATER,2.0,4,M6,Z,11.0,8.3,9.8,29,229,Premium Gasoline,Other,Small <2.0L,10.204081632653061,2336.734693877551,4-cyl or less,High 200-250
PORSCHE,Boxster GTS,TWO-SEATER,2.5,4,AM7,Z,11.8,9.2,10.6,27,249,Premium Gasoline,Other,Medium 2.0-3.5L,9.433962264150944,2349.056603773585,4-cyl or less,High 200-250
PORSCHE,Boxster GTS,TWO-SEATER,2.5,4,M6,Z,12.3,9.4,11.0,26,257,Premium Gasoline,Other,Medium 2.0-3.5L,9.090909090909092,2336.3636363636365,4-cyl or less,Very High >250
PORSCHE,Boxster S,TWO-SEATER,2.5,4,AM7,Z,11.1,8.4,9.9,29,231,Premium Gasoline,Other,Medium 2.0-3.5L,10.1010101010101,2333.333333333333,4-cyl or less,High 200-250
PORSCHE,Boxster S,TWO-SEATER,2.5,4,M6,Z,12.1,9.0,10.7,26,249,Premium Gasoline,Other,Medium 2.0-3.5L,9.345794392523365,2327.102803738318,4-cyl or less,High 200-250
PORSCHE,Cayenne,SUV - STANDARD,3.0,6,AS8,Z,12.5,10.0,11.4,25,265,Premium Gasoline,SUV,Medium 2.0-3.5L,8.771929824561402,2324.561403508772,6-cyl,Very High >250
PORSCHE,Cayenne S,SUV - STANDARD,2.9,6,AS8,Z,12.9,10.4,11.8,24,275,Premium Gasoline,SUV,Medium 2.0-3.5L,8.47457627118644,2330.508474576271,6-cyl,Very High >250
PORSCHE,Cayenne Turbo,SUV - STANDARD,4.0,8,AS8,Z,15.6,12.4,14.1,20,329,Premium Gasoline,SUV,Large >3.5L,7.092198581560284,2333.333333333333,8-cyl,Very High >250
PORSCHE,Cayman,TWO-SEATER,2.0,4,AM7,Z,10.5,8.0,9.4,30,219,Premium Gasoline,Other,Small <2.0L,10.638297872340425,2329.7872340425533,4-cyl or less,High 200-250
PORSCHE,Cayman,TWO-SEATER,2.0,4,M6,Z,11.0,8.3,9.8,29,229,Premium Gasoline,Other,Small <2.0L,10.204081632653061,2336.734693877551,4-cyl or less,High 200-250
PORSCHE,Cayman GTS,TWO-SEATER,2.5,4,AM7,Z,11.8,9.2,10.6,27,249,Premium Gasoline,Other,Medium 2.0-3.5L,9.433962264150944,2349.056603773585,4-cyl or less,High 200-250
PORSCHE,Cayman GTS,TWO-SEATER,2.5,4,M6,Z,12.3,9.4,11.0,26,257,Premium Gasoline,Other,Medium 2.0-3.5L,9.090909090909092,2336.3636363636365,4-cyl or less,Very High >250
PORSCHE,Cayman S,TWO-SEATER,2.5,4,AM7,Z,11.1,8.4,9.9,29,231,Premium Gasoline,Other,Medium 2.0-3.5L,10.1010101010101,2333.333333333333,4-cyl or less,High 200-250
PORSCHE,Cayman S,TWO-SEATER,2.5,4,M6,Z,12.1,9.0,10.7,26,249,Premium Gasoline,Other,Medium 2.0-3.5L,9.345794392523365,2327.102803738318,4-cyl or less,High 200-250
PORSCHE,Macan,SUV - SMALL,2.0,4,AM7,Z,12.2,10.2,11.3,25,264,Premium Gasoline,SUV,Small <2.0L,8.849557522123893,2336.2831858407076,4-cyl or less,Very High >250
PORSCHE,Macan S,SUV - SMALL,3.0,6,AM7,Z,12.9,10.2,11.7,24,272,Premium Gasoline,SUV,Medium 2.0-3.5L,8.547008547008547,2324.786324786325,6-cyl,Very High >250
PORSCHE,Panamera,FULL-SIZE,3.0,6,AM8,Z,12.4,8.7,10.7,26,250,Premium Gasoline,Sedan,Medium 2.0-3.5L,9.345794392523365,2336.448598130841,6-cyl,High 200-250
PORSCHE,Panamera 4,FULL-SIZE,3.0,6,AM8,Z,12.4,9.0,10.9,26,253,Premium Gasoline,Sedan,Medium 2.0-3.5L,9.174311926605505,2321.1009174311926,6-cyl,Very High >250
PORSCHE,Panamera 4 Executive,FULL-SIZE,3.0,6,AM8,Z,12.4,9.0,10.9,26,253,Premium Gasoline,Sedan,Medium 2.0-3.5L,9.174311926605505,2321.1009174311926,6-cyl,Very High >250
PORSCHE,Panamera 4 ST,FULL-SIZE,3.0,6,AM8,Z,12.2,8.9,10.7,26,250,Premium Gasoline,Sedan,Medium 2.0-3.5L,9.345794392523365,2336.448598130841,6-cyl,High 200-250
PORSCHE,Panamera 4S,FULL-SIZE,2.9,6,AM8,Z,13.1,8.9,11.2,25,261,Premium Gasoline,Sedan,Medium 2.0-3.5L,8.928571428571429,2330.357142857143,6-cyl,Very High >250
PORSCHE,Panamera 4S Executive,FULL-SIZE,2.9,6,AM8,Z,13.1,8.9,11.2,25,261,Premium Gasoline,Sedan,Medium 2.0-3.5L,8.928571428571429,2330.357142857143,6-cyl,Very High >250
PORSCHE,Panamera 4S ST,FULL-SIZE,2.9,6,AM8,Z,13.1,9.8,11.6,24,273,Premium Gasoline,Sedan,Medium 2.0-3.5L,8.620689655172415,2353.448275862069,6-cyl,Very High >250
PORSCHE,Panamera GTS,FULL-SIZE,4.0,8,AM8,Z,14.5,10.2,12.6,22,295,Premium Gasoline,Sedan,Large >3.5L,7.936507936507937,2341.2698412698414,8-cyl,Very High >250
PORSCHE,Panamera GTS ST,FULL-SIZE,4.0,8,AM8,Z,15.7,10.5,13.4,21,313,Premium Gasoline,Sedan,Large >3.5L,7.462686567164179,2335.820895522388,8-cyl,Very High >250
PORSCHE,Panamera Turbo,FULL-SIZE,4.0,8,AM8,Z,12.8,9.2,11.2,25,261,Premium Gasoline,Sedan,Large >3.5L,8.928571428571429,2330.357142857143,8-cyl,Very High >250
PORSCHE,Panamera Turbo Executive,FULL-SIZE,4.0,8,AM8,Z,12.8,9.2,11.2,25,261,Premium Gasoline,Sedan,Large >3.5L,8.928571428571429,2330.357142857143,8-cyl,Very High >250
PORSCHE,Panamera Turbo ST,FULL-SIZE,4.0,8,AM8,Z,13.4,10.1,11.9,24,279,Premium Gasoline,Sedan,Large >3.5L,8.403361344537815,2344.53781512605,8-cyl,Very High >250
RAM,1500 eTorque,PICKUP TRUCK - STANDARD,3.6,6,A8,X,11.9,9.4,10.8,26,253,Regular Gasoline,Truck,Large >3.5L,9.25925925925926,2342.592592592592,6-cyl,Very High >250
RAM,1500 HFE eTorque,PICKUP TRUCK - STANDARD,3.6,6,A8,X,11.6,9.0,10.4,27,246,Regular Gasoline,Truck,Large >3.5L,9.615384615384615,2365.3846153846152,6-cyl,High 200-250
RAM,1500,PICKUP TRUCK - STANDARD,5.7,8,A8,X,16.2,10.5,13.6,21,320,Regular Gasoline,Truck,Large >3.5L,7.352941176470589,2352.9411764705883,8-cyl,Very High >250
RAM,1500 eTorque,PICKUP TRUCK - STANDARD,5.7,8,A8,X,14.1,10.3,12.4,23,290,Regular Gasoline,Truck,Large >3.5L,8.064516129032258,2338.7096774193546,8-cyl,Very High >250
RAM,1500 4X4 eTorque,PICKUP TRUCK - STANDARD,3.6,6,A8,X,12.2,9.7,11.1,25,260,Regular Gasoline,Truck,Large >3.5L,9.00900900900901,2342.3423423423424,6-cyl,Very High >250
RAM,1500 4X4,PICKUP TRUCK - STANDARD,5.7,8,A8,X,16.1,11.0,13.8,20,325,Regular Gasoline,Truck,Large >3.5L,7.246376811594202,2355.0724637681155,8-cyl,Very High >250
RAM,1500 4X4 eTorque,PICKUP TRUCK - STANDARD,5.7,8,A8,X,14.3,11.1,12.9,22,302,Regular Gasoline,Truck,Large >3.5L,7.751937984496124,2341.085271317829,8-cyl,Very High >250
RAM,1500 Classic EcoDiesel,PICKUP TRUCK - STANDARD,3.0,6,A8,D,11.8,8.6,10.4,27,278,Diesel,Truck,Medium 2.0-3.5L,9.615384615384615,2673.076923076923,6-cyl,Very High >250
RAM,1500 Classic FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,X,13.9,9.6,11.9,24,280,Regular Gasoline,Truck,Large >3.5L,8.403361344537815,2352.941176470588,6-cyl,Very High >250
RAM,1500 Classic FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,E,19.7,13.8,17.0,17,283,Ethanol (E85),Truck,Large >3.5L,5.882352941176471,1664.7058823529412,6-cyl,Very High >250
RAM,1500 Classic,PICKUP TRUCK - STANDARD,5.7,8,A6,X,17.0,12.0,14.8,19,346,Regular Gasoline,Truck,Large >3.5L,6.756756756756756,2337.837837837838,8-cyl,Very High >250
RAM,1500 Classic,PICKUP TRUCK - STANDARD,5.7,8,A8,X,15.7,11.0,13.6,21,319,Regular Gasoline,Truck,Large >3.5L,7.352941176470589,2345.5882352941176,8-cyl,Very High >250
RAM,1500 Classic 4X4 EcoDiesel,PICKUP TRUCK - STANDARD,3.0,6,A8,D,12.3,8.8,10.8,26,289,Diesel,Truck,Medium 2.0-3.5L,9.25925925925926,2675.9259259259256,6-cyl,Very High >250
RAM,1500 Classic 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,X,14.5,10.2,12.6,22,294,Regular Gasoline,Truck,Large >3.5L,7.936507936507937,2333.3333333333335,6-cyl,Very High >250
RAM,1500 Classic 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,E,20.7,14.7,18.0,16,300,Ethanol (E85),Truck,Large >3.5L,5.555555555555555,1666.6666666666667,6-cyl,Very High >250
RAM,1500 Classic 4X4,PICKUP TRUCK - STANDARD,5.7,8,A6,X,18.7,13.3,16.3,17,382,Regular Gasoline,Truck,Large >3.5L,6.134969325153374,2343.558282208589,8-cyl,Very High >250
RAM,1500 Classic 4X4,PICKUP TRUCK - STANDARD,5.7,8,A8,X,16.1,11.5,14.0,20,328,Regular Gasoline,Truck,Large >3.5L,7.142857142857143,2342.8571428571427,8-cyl,Very High >250
RAM,ProMaster City,SPECIAL PURPOSE VEHICLE,2.4,4,A9,X,11.2,8.3,9.9,29,232,Regular Gasoline,Other,Medium 2.0-3.5L,10.1010101010101,2343.434343434343,4-cyl or less,High 200-250
ROLLS-ROYCE,Cullinan,STATION WAGON - MID-SIZE,6.7,12,AS8,Z,20.0,11.8,16.3,17,382,Premium Gasoline,Sedan,Large >3.5L,6.134969325153374,2343.558282208589,10+ cyl,Very High >250
ROLLS-ROYCE,Dawn,COMPACT,6.6,12,AS8,Z,20.3,13.0,17.0,17,397,Premium Gasoline,Compact,Large >3.5L,5.882352941176471,2335.2941176470586,10+ cyl,Very High >250
ROLLS-ROYCE,Ghost,FULL-SIZE,6.6,12,AS8,Z,20.3,13.0,17.0,17,397,Premium Gasoline,Sedan,Large >3.5L,5.882352941176471,2335.2941176470586,10+ cyl,Very High >250
ROLLS-ROYCE,Ghost EWB,FULL-SIZE,6.6,12,AS8,Z,20.3,13.0,17.0,17,397,Premium Gasoline,Sedan,Large >3.5L,5.882352941176471,2335.2941176470586,10+ cyl,Very High >250
ROLLS-ROYCE,Phantom,FULL-SIZE,6.7,12,AS8,Z,20.0,11.8,16.3,17,382,Premium Gasoline,Sedan,Large >3.5L,6.134969325153374,2343.558282208589,10+ cyl,Very High >250
ROLLS-ROYCE,Phantom EWB,FULL-SIZE,6.7,12,AS8,Z,20.0,11.8,16.3,17,382,Premium Gasoline,Sedan,Large >3.5L,6.134969325153374,2343.558282208589,10+ cyl,Very High >250
ROLLS-ROYCE,Wraith,MID-SIZE,6.6,12,AS8,Z,19.6,12.9,16.6,17,388,Premium Gasoline,Sedan,Large >3.5L,6.024096385542168,2337.349397590361,10+ cyl,Very High >250
SUBARU,Ascent AWD,SUV - STANDARD,2.4,4,AV8,X,11.6,9.0,10.4,27,244,Regular Gasoline,SUV,Medium 2.0-3.5L,9.615384615384615,2346.153846153846,4-cyl or less,High 200-250
SUBARU,BRZ,MINICOMPACT,2.0,4,M6,Z,11.2,8.3,9.9,29,231,Premium Gasoline,Compact,Small <2.0L,10.1010101010101,2333.333333333333,4-cyl or less,High 200-250
SUBARU,Crosstrek AWD,SUV - SMALL,2.0,4,AV7,X,8.8,7.2,8.1,35,188,Regular Gasoline,SUV,Small <2.0L,12.345679012345679,2320.9876543209875,4-cyl or less,Medium 150-200
SUBARU,Crosstrek AWD,SUV - SMALL,2.0,4,M6,X,10.5,8.1,9.4,30,220,Regular Gasoline,SUV,Small <2.0L,10.638297872340425,2340.4255319148933,4-cyl or less,High 200-250
SUBARU,Forester AWD,SUV - SMALL,2.5,4,AV7,X,9.0,7.2,8.2,34,192,Regular Gasoline,SUV,Medium 2.0-3.5L,12.195121951219512,2341.463414634147,4-cyl or less,Medium 150-200
SUBARU,Impreza 4-Door AWD,MID-SIZE,2.0,4,AV7,X,8.3,6.4,7.5,38,174,Regular Gasoline,Sedan,Small <2.0L,13.333333333333334,2320.0,4-cyl or less,Medium 150-200
SUBARU,Impreza 4-Door AWD,MID-SIZE,2.0,4,M5,X,10.1,7.5,8.9,32,209,Regular Gasoline,Sedan,Small <2.0L,11.235955056179774,2348.314606741573,4-cyl or less,High 200-250
SUBARU,Impreza 5-Door AWD,STATION WAGON - SMALL,2.0,4,AV7,X,8.4,6.6,7.6,37,177,Regular Gasoline,Wagon,Small <2.0L,13.157894736842106,2328.947368421053,4-cyl or less,Medium 150-200
